id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
59717,Hanns Kilian,M,26.0,173.0,,Germany-1,GER,1932 Winter,1932,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Two,
59732,Gertrud Kille (Schlter-),F,27.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's Shot Put,
59745,Jean-Claude Killy,M,24.0,178.0,75.0,France,FRA,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
59748,Ben Kilner,M,21.0,176.0,73.0,Great Britain,GBR,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Halfpipe,
59771,Kim Bong-Hyeon,M,21.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
59772,Kim Bong-Jo,M,18.0,173.0,70.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 100 metres Freestyle,
59784,Kim Byeong-Seon,M,19.0,,,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,
59823,Kim Chung-Han,M,22.0,180.0,75.0,South Korea,KOR,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Men's Volleyball,
59824,Kim Chung-Sim,F,21.0,158.0,54.0,North Korea,PRK,2012 Summer,2012,Summer,London,Football,Football Women's Football,
59825,Kim Chung-Tae,M,20.0,170.0,66.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,
59825,Kim Chung-Tae,M,24.0,170.0,66.0,South Korea,KOR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,
59825,Kim Chung-Tae,M,24.0,170.0,66.0,South Korea,KOR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horse Vault,
59827,Kim Dae-Eun,M,19.0,163.0,58.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Parallel Bars,
59830,Kim Deok-Hyeon,M,30.0,180.0,71.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,
59836,Kim Do-Hun,M,30.0,182.0,77.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,
59841,Kim Dong-Hwa,M,24.0,165.0,58.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horizontal Bar,
59863,Kim Eun-Mi,F,20.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Silver
59891,Kim Gwang-Deok,M,22.0,163.0,58.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,
59915,Kim Gyeong-Hui,F,22.0,170.0,62.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,
59927,Kim Ha-Na,F,26.0,172.0,55.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,
59952,Kim Hui-Jin,F,25.0,185.0,78.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,
59999,Kim I-Yong,M,34.0,167.0,54.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,
60019,Kim Jae-Yeon,M,21.0,178.0,77.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,
60034,Kim Jeong-Nam,M,21.0,170.0,58.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,
60062,Kim Jin-Sun,F,23.0,162.0,58.0,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",
60087,Kim Jong-Seon,M,25.0,189.0,80.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,
60089,Kim Jong-Su,M,31.0,166.0,67.0,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",
60093,Kim Ju-Hyeon,F,17.0,165.0,55.0,South Korea,KOR,1998 Winter,1998,Winter,Nagano,Speed Skating,Speed Skating Women's 500 metres,
60108,Kristina Aleksandrovna Kim,F,22.0,164.0,49.0,Russia,RUS,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Flyweight,
60163,Kim Myeong-Sin,F,27.0,168.0,57.0,South Korea,KOR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,
60169,Kim Myong-Nam,M,27.0,,72.5,North Korea,PRK,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Lightweight,Silver
60188,Kim Ok-Sim,F,21.0,164.0,58.0,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,
60200,Kim Sang-Guk,M,25.0,169.0,64.0,South Korea,KOR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,
60206,Kim Sang-U,M,22.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,
60234,Kim Seong-Mun,M,21.0,179.0,75.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Individual",
60245,Kim Sin-Yeong,F,21.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Women's Doubles,
60250,Kim Sol-Ji,F,22.0,168.0,57.0,South Korea,KOR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,
60260,Kim Song-Nam,M,19.0,166.0,63.0,North Korea,PRK,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Team,
60263,Kim Song-Yu,M,23.0,162.0,61.0,North Korea,PRK,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Rings,
60266,Kim Su-Gyeong,F,23.0,160.0,63.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Middleweight,
60274,Kim Su-Nyeong,F,21.0,165.0,58.0,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Team,Gold
60277,Kim Sun-Hyeong,M,27.0,184.0,71.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,
60307,Kim Won-Gwon,M,29.0,,,South Korea,KOR,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Triple Jump,
60319,Kim Yeon-Beom,M,29.0,170.0,58.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Marathon,
60356,Kim Yong-Dae,M,20.0,186.0,73.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,
60366,Kim Yong-Sik,M,24.0,,,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze
60371,Kim Yu-Hyeon,M,27.0,190.0,95.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Super-Heavyweight,
60393,Lucia Mwahiki Kimani-Mareti,F,28.0,166.0,48.0,Bosnia and Herzegovina,BIH,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Marathon,
60395,Boureima Kimba,M,,,,Niger,NIG,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,
60406,Anna Kimonos,F,16.0,,,Cyprus,CYP,1992 Summer,1992,Summer,Barcelona,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,
60415,Kazuo Kimura,M,18.0,,,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's High Jump,
60416,Kenji Kimura,M,23.0,185.0,83.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,Silver
60420,Saori Kimura,F,17.0,185.0,65.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,
60432,Seien Kin,M,22.0,,,Japan,JPN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 10,000 metres",
60437,Joseph William Kinchin,M,23.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,200 metres Steeplechase",
60449,Manfred Kinder,M,30.0,184.0,73.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres,
60453,Vclav Kindl,M,,,,Czechoslovakia,TCH,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",
60456,Jolanda Kindle (-Vogt),F,18.0,165.0,60.0,Liechtenstein,LIE,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
60457,Silvan Kindle,M,23.0,,,Liechtenstein,LIE,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Downhill,
60458,Brigitte Kindler,F,22.0,159.0,60.0,Austria,AUT,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,
60507,"Katrina Jane ""Trena"" King (-De Steven)",F,26.0,172.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Women's Individual,
60529,Mark Lyle Kingsland,M,22.0,178.0,75.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",
60540,"Albert David ""Bert"" Kinnear",M,24.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,
60566,Howard Philip Kinsman,M,23.0,,,South Africa,RSA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,
60577,Habibu Kinyogoli,M,23.0,167.0,57.0,Tanzania,TAN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Featherweight,
60631,Jnis ipurs,M,26.0,178.0,86.0,Soviet Union-1,URS,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Two,
60648,Bruce Robert William Kirby,M,27.0,188.0,84.0,Canada,CAN,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed One Person Dinghy,
60650,Karlos K. Kirby,M,26.0,180.0,82.0,United States-2,USA,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,
60656,Simon Kirch,M,28.0,191.0,80.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,
60657,Gunar Kirchbach,M,24.0,184.0,82.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",
60660,Ute Kircheis-Wessel,F,31.0,170.0,60.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Team",Gold
60661,Bjrn Kircheisen,M,18.0,183.0,69.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Nordic Combined,Nordic Combined Men's Sprint,
60702,Andrey Anatolyevich Kirilyuk,M,27.0,178.0,78.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed One Person Dinghy,
60705,Grigory Anatolyevich Kiriyenko,M,26.0,181.0,82.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Individual",
60706,Valery Viktorovich Kiriyenko,M,26.0,170.0,65.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 10 kilometres Sprint,
60742,Mariya Kirkova,F,24.0,165.0,59.0,Bulgaria,BUL,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Downhill,
60767,Werner Kirsch,M,22.0,171.0,57.0,Germany,GER,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Featherweight,
60783,Marja-Liisa Kirvesniemi-Hmlinen,F,36.0,176.0,68.5,Finland,FIN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,
60789,Tanyu Khristov Kiryakov,M,37.0,182.0,90.0,Bulgaria,BUL,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Pistol, 10 metres",
60832,Annamria Kiss,F,18.0,173.0,55.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
60834,Balzs Kiss,M,33.0,178.0,104.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",
60840,Ferenc Kiss,M,23.0,175.0,82.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,
60842,Ferenc Kiss,M,26.0,184.0,103.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
60843,Gergely Sandor Kiss,M,24.0,192.0,96.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Heavyweight, Freestyle",
60854,Judit Kiss,F,12.0,171.0,57.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Freestyle,
60861,Sndor Kiss (-Tth),M,27.0,166.0,60.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Rings,
60872,Antal Kisteleki,M,27.0,167.0,63.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Parallel Bars,
60895,Elly Kitamireke,M,41.0,174.0,74.0,Uganda,UGA,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,
60903,Tatsuo Kitamura,M,24.0,171.0,64.0,Japan,JPN,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
60933,Patrik Alexander Kittel,M,40.0,186.0,79.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",
60943,Joy Ellen Kitzmiller,F,28.0,172.0,59.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Women's Singles,
60948,Antero Simo Tapani Kivel,M,24.0,181.0,82.5,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,
60976,Ivan Mikhaylovich Kizimov,M,36.0,171.0,72.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Dressage, Individual",
60991,Peder Kjellberg,M,17.0,168.0,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Flyweight,
60996,Jrre Andr Kjemperud,M,32.0,188.0,85.0,Norway-1,NOR,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
61001,Lasse Kjus (Kristoffersen-),M,35.0,180.0,88.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,
61063,"Cynthia Nicole ""Cindy"" Klassen",F,22.0,173.0,71.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 5,000 metres",
61069,Charles Zeller Klauder,M,56.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",
61088,Mikhail Klaynerov,M,,,,Bulgaria,BUL,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Road Race, Individual",
61101,Christian Klees,M,28.0,187.0,82.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
61125,Josef Klein,M,19.0,,,Czechoslovakia,TCH,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,
61137,Sascha Klein,M,22.0,173.0,71.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Platform,
61142,Leo Klein Gebbink,M,28.0,182.0,79.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Gold
61176,Joe Klemeni,M,21.0,171.0,64.0,Yugoslavia,YUG,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
61178,Jefimijs Klementjevs,M,37.0,187.0,83.0,Latvia,LAT,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",
61187,Jerzy Klempel,M,23.0,192.0,90.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,Bronze
61190,Dorota Monika Klencz (-Szymura),F,17.0,160.0,54.0,Poland,POL,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
61209,Grzegorz Witold Kleszcz,M,30.0,177.0,131.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Super-Heavyweight,
61217,Sergey Konstantinovich Klevchenya,M,23.0,176.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Men's 500 metres,Silver
61227,Hermann Klien,M,27.0,,,Austria,AUT,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
61227,Hermann Klien,M,27.0,,,Austria,AUT,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,
61237,Michael George Klim,M,18.0,191.0,81.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,
61240,Josef Klma,M,25.0,,,Czechoslovakia,TCH,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,
61251,Viktor Yakovlevich Klimenko,M,19.0,169.0,61.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,Silver
61296,Miroslav Klinger,M,31.0,,,Czechoslovakia,TCH,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Parallel Bars,
61321,Nenad Kljai,M,29.0,195.0,102.0,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Gold
61323,Sacha Bryan Kljestan,M,22.0,185.0,75.0,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,
61338,Josef Kloimstein,M,34.0,180.0,80.0,Austria,AUT,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,
61342,Surin Klomjai,M,45.0,,,Thailand,THA,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Free Pistol, 50 metres",
61365,Wolfgang Klotz,M,20.0,169.0,65.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,
61391,Erwin Klumpp,M,,,,Switzerland,SUI,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,
61432,Bogusawa Knapczyk,F,26.0,162.0,61.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, Slalom",
61437,eljko Knapi,M,23.0,174.0,67.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,
61445,Dirk Knappheide,M,21.0,189.0,83.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,
61451,Hansjrg Knauthe,M,23.0,178.0,70.0,East Germany,GDR,1968 Winter,1968,Winter,Grenoble,Biathlon,Biathlon Men's 20 kilometres,
61465,Eberhard Kneisl,M,31.0,,,Austria,AUT,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Combined,
61469,Scott Kneller,M,20.0,181.0,90.0,Australia,AUS,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,
61475,Otto George Knerr,M,21.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,
61487,"Clarence ""Roy"" Knickman",M,19.0,183.0,70.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze
61507,Susan Margaret Knight (-Cope),F,22.0,163.0,60.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Platform,
61508,William Frederick Knight,M,28.0,195.0,86.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,
61575,Linda Yvonne Knowles (-Hedmark),F,18.0,179.0,65.0,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's High Jump,
61596,Harry Madsen Knudsen,M,29.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Fours,Bronze
61613,Bernd Knuppel Barenberg,M,21.0,183.0,96.0,Uruguay,URU,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,
61623,Knut Viktor Knutsson,M,38.0,,,Sweden,SWE,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
61672,Ryuichi Kobayashi,M,29.0,183.0,100.0,Japan,JPN,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Two,
61695,Margot Kober (-Fohringer),F,22.0,,,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
61702,"Liselotte ""Lilo"" Kobi (-Kennel)",F,22.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 200 metres Breaststroke,
61708,Jernej Koblar,M,26.0,176.0,85.0,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
61728,Sergey Kobyzev,M,20.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",
61734,Salih Ko,M,38.0,171.0,65.0,Turkey,TUR,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",
61734,Salih Ko,M,43.0,171.0,65.0,Turkey,TUR,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Jumping, Team",
61739,Glah Kocatrk,F,26.0,178.0,135.0,Turkey,TUR,2012 Summer,2012,Summer,London,Judo,Judo Women's Heavyweight,
61740,Petr Kocek,M,28.0,177.0,73.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's 1,000 metres Time Trial",
61756,Erland Koch,M,45.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Trap, Team",Bronze
61783,Simone Koch (-Schnabel),F,19.0,,,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Women's Singles,
61786,Petar Kochanov,M,17.0,181.0,75.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Freestyle,
61789,Harry Kcher,M,31.0,167.0,69.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
61791,Zina Kocher,F,31.0,170.0,60.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 15 kilometres,
61792,Ivan Vasilyevich Kochergin,M,32.0,160.0,52.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze
61797,Dina Anatolyevna Kochetkova,F,18.0,147.0,37.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
61838,"Mric ""Mr"" Kczn",M,27.0,185.0,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Discus Throw,
61920,Erik Kofoed-Hansen,M,35.0,168.0,,Denmark,DEN,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",
61939,Shigeo Kogure,M,24.0,158.0,56.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Bantamweight,
61944,"Mun Kit ""Desmond"" Koh",M,23.0,175.0,61.0,Singapore,SGP,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
61981,Norbert Theo Kohler,M,22.0,,,Saar,SAA,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",
61983,Sarah Khler,F,22.0,179.0,67.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,
62024,Mae Koime,F,20.0,165.0,63.0,Papua New Guinea,PNG,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 100 metres,
62034,Ritva Anja Marika Koivula (-Miinin),F,19.0,158.0,59.0,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,
62035,Heli Maarit Koivula-Kruger,F,29.0,175.0,60.0,Finland,FIN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Triple Jump,
62045,George Harold Kojac,M,18.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
62048,Andrija Koji,M,23.0,,,Yugoslavia,YUG,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,
62089,Petri Mikael Kokko,M,25.0,178.0,67.0,Finland,FIN,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,
62091,Pentti Juhani Kokkonen,M,28.0,170.0,68.0,Finland,FIN,1984 Winter,1984,Winter,Sarajevo,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
62096,Konstantin Leonidovich Kokora,M,22.0,,,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Figure Skating,Figure Skating Men's Singles,
62109,Eduard Aleksandrovich Koksharov,M,24.0,186.0,87.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
62111,Sedef Kktentrk,F,34.0,168.0,53.0,Turkey,TUR,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Windsurfer,
62121,Vladimr Kol,M,20.0,,,Czechoslovakia,TCH,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 5,000 metres",
62124,Miloslav Kolak,M,26.0,175.0,75.0,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Middleweight,
